City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Date
523,Kedgwick,CA,47.6446,-67.3434,19.11,98,100,2.19,overcast clouds,2022-02-08 01:42:28
524,Santona,ES,43.4439,-3.4576,51.35,87,46,5.17,scattered clouds,2022-02-08 01:42:29
525,Upata,VE,8.0086,-62.3989,71.71,83,28,4.05,scattered clouds,2022-02-08 01:42:30
526,Itatinga,BR,-23.1017,-48.6158,63.36,95,33,6.26,scattered clouds,2022-02-08 01:42:30
527,Nouakchott,MR,18.0858,-15.9785,64.33,40,3,9.33,clear sky,2022-02-08 01:42:32
528,Ko Samui,TH,9.5357,99.9357,82.31,83,20,1.14,few clouds,2022-02-08 01:42:32
529,Champerico,GT,14.3,-91.9167,81.36,69,61,2.91,broken clouds,2022-02-08 01:42:33
530,Blagoyevo,RU,63.3667,47.9167,6.85,98,100,3.27,overcast clouds,2022-02-08 01:42:33
531,Petauke,ZM,-14.2426,31.3253,62.58,95,90,2.24,overcast clouds,2022-02-08 01:42:34
532,Kindu,CD,-2.95,25.95,69.28,91,100,2.68,overcast clouds,2022-02-08 01:42:34
533,Kavaratti,IN,10.5669,72.642,77.97,73,19,10.56,few clouds,2022-02-08 01:42:35
534,Humboldt,US,40.6665,-123.9178,46.6,80,43,2.24,scattered clouds,2022-02-08 01:42:35
535,Surt,LY,31.2089,16.5887,58.66,76,65,12.91,broken clouds,2022-02-08 01:42:36
536,Ifo,NG,6.8144,3.1958,78.42,89,97,2.48,overcast clouds,2022-02-08 01:42:36
537,San Jose,US,37.3394,-121.895,65.08,51,0,5.75,clear sky,2022-02-08 01:40:07
538,Palauig,PH,15.435,119.9045,84.16,63,89,1.81,overcast clouds,2022-02-08 01:42:38
539,Bojnurd,IR,37.4747,57.329,21.15,93,0,0.0,clear sky,2022-02-08 01:42:39
540,Jalu,LY,29.0331,21.5482,57.38,28,4,4.99,clear sky,2022-02-08 01:42:40
541,Maridi,SS,4.9158,29.4742,66.29,24,100,3.42,overcast clouds,2022-02-08 01:42:40
542,Gornyak,RU,50.9942,81.4661,3.88,94,32,4.59,scattered clouds,2022-02-08 01:42:40
543,Alta Floresta,BR,-9.8756,-56.0861,71.42,100,0,2.3,clear sky,2022-02-08 01:42:41
544,Leesburg,US,39.1157,-77.5636,39.76,79,100,1.01,overcast clouds,2022-02-08 01:40:51
545,Aguimes,ES,27.9054,-15.4461,66.83,30,0,6.91,clear sky,2022-02-08 01:42:41
546,Dwarka,IN,22.2394,68.9678,68.63,78,0,6.6,clear sky,2022-02-08 01:42:42
547,Goderich,CA,43.7501,-81.7165,29.21,86,99,10.36,overcast clouds,2022-02-08 01:42:42
548,Isangel,VU,-19.55,169.2667,81.66,89,100,19.82,overcast clouds,2022-02-08 01:42:43
549,El Dorado,US,38.7666,-120.5177,58.86,55,1,3.0,clear sky,2022-02-08 01:42:43
550,Diamantino,BR,-14.4086,-56.4461,73.2,95,100,2.71,overcast clouds,2022-02-08 01:42:44
551,Novomykolayivka,UA,47.9781,35.9102,39.45,94,100,9.35,overcast clouds,2022-02-08 01:42:45
552,Strezhevoy,RU,60.7333,77.5889,-9.02,99,9,5.17,clear sky,2022-02-08 01:42:45
553,Fort-Shevchenko,KZ,44.5086,50.263,35.46,75,100,8.39,overcast clouds,2022-02-08 01:42:46
554,Kachug,RU,53.9606,105.8817,4.41,95,94,3.56,overcast clouds,2022-02-08 01:42:46
555,Chitral,PK,35.8462,71.7858,26.42,67,100,5.84,overcast clouds,2022-02-08 01:42:47
556,Assiniboia,CA,49.6334,-105.9845,44.51,56,0,26.46,clear sky,2022-02-08 01:42:47
557,Phonhong,LA,18.5007,102.4166,69.62,55,12,2.55,few clouds,2022-02-08 01:42:48
558,Elko,US,41.0002,-115.5012,44.62,56,5,2.84,clear sky,2022-02-08 01:42:48
559,Verkhoyansk,RU,67.5447,133.385,-37.84,98,97,1.86,overcast clouds,2022-02-08 01:42:49
560,Tyrma,RU,50.0833,132.1667,0.97,90,99,1.48,overcast clouds,2022-02-08 01:42:49
561,Wamba,NG,8.9333,8.6,71.06,20,39,3.6,scattered clouds,2022-02-08 01:42:50
562,Lubao,PH,14.9167,120.55,85.14,63,97,11.77,overcast clouds,2022-02-08 01:42:50
563,Adet,ET,11.2644,37.4888,57.36,62,86,2.28,overcast clouds,2022-02-08 01:42:51
564,Artsvaberd,AM,40.8336,45.4711,24.66,56,9,5.77,clear sky,2022-02-08 01:42:51
565,Albanel,CA,48.8832,-72.4487,14.14,85,100,3.44,overcast clouds,2022-02-08 01:42:52
566,Geraldton,AU,-28.7667,114.6,73.13,43,0,18.41,clear sky,2022-02-08 01:42:52
567,Abu Samrah,SY,35.3029,37.1841,50.29,87,100,4.76,overcast clouds,2022-02-08 01:42:53
568,Mouila,GA,-1.8685,11.0559,73.17,96,100,2.48,overcast clouds,2022-02-08 01:42:54
569,Ortakoy,TR,38.7373,34.0387,37.65,74,22,14.72,few clouds,2022-02-08 01:42:54
570,Butterworth,MY,5.3991,100.3638,82.44,91,20,5.01,few clouds,2022-02-08 01:42:55
571,Marshall,US,34.3834,-86.3333,44.65,61,0,4.61,clear sky,2022-02-08 01:42:55
572,Kununurra,AU,-15.7667,128.7333,84.18,79,100,6.91,overcast clouds,2022-02-08 01:42:56
573,Ponta Delgada,PT,37.7333,-25.6667,60.49,72,75,8.05,broken clouds,2022-02-08 01:42:56
574,Macon,US,39.8667,-88.9668,21.65,68,100,3.44,overcast clouds,2022-02-08 01:42:57
575,Moses Lake,US,47.1301,-119.2781,47.61,80,0,0.0,clear sky,2022-02-08 01:42:58
576,De Aar,ZA,-30.6497,24.0123,71.4,49,2,0.72,clear sky,2022-02-08 01:42:58
577,Funes,AR,-32.9157,-60.81,66.11,68,0,6.91,clear sky,2022-02-08 01:42:59
578,San Ciro De Acosta,MX,21.6333,-99.8167,48.0,90,100,6.08,overcast clouds,2022-02-08 01:42:59
579,Camopi,GF,3.1655,-52.3158,72.25,99,100,2.19,overcast clouds,2022-02-08 01:43:00
580,Kysyl-Syr,RU,63.8986,122.7617,-22.92,96,100,3.58,overcast clouds,2022-02-08 01:43:00
581,Maroantsetra,MG,-15.4333,49.7333,74.98,85,57,5.46,broken clouds,2022-02-08 01:43:01
582,Cedar City,US,37.6775,-113.0619,45.57,27,0,0.0,clear sky,2022-02-08 01:43:02
583,Safipur,IN,26.7333,80.35,51.71,72,1,1.52,clear sky,2022-02-08 01:43:02
584,Namie,JP,37.4833,141.0,41.99,50,100,2.04,overcast clouds,2022-02-08 01:43:03
585,Ust-Nera,RU,64.5667,143.2,-17.93,82,55,1.59,broken clouds,2022-02-08 01:43:04
586,Uyemskiy,RU,64.4743,40.8524,17.65,93,100,4.47,overcast clouds,2022-02-08 01:43:04
587,Wawa,NG,9.9022,4.4192,75.25,25,3,5.5,clear sky,2022-02-08 01:43:05
588,Ust-Tsilma,RU,65.441,52.1498,8.1,96,100,4.52,overcast clouds,2022-02-08 01:43:05
589,San Cristobal,VE,7.7669,-72.225,71.78,81,88,1.59,overcast clouds,2022-02-08 01:43:06
590,Ketchikan,US,55.3422,-131.6461,41.47,81,100,12.66,overcast clouds,2022-02-08 01:43:06
591,Tselinnoye,RU,53.0833,85.6667,-5.42,100,61,1.77,broken clouds,2022-02-08 01:43:07
592,Ndele,CF,8.4109,20.6473,68.05,15,100,8.05,overcast clouds,2022-02-08 01:43:07
593,Brzesko,PL,49.9691,20.6061,37.85,84,100,4.0,overcast clouds,2022-02-08 01:43:08
594,Kumburgaz,TR,41.0211,28.4772,49.91,94,100,14.52,light rain,2022-02-08 01:43:08
595,Maceio,BR,-9.6658,-35.7353,76.44,83,20,3.44,few clouds,2022-02-08 01:43:09
596,Roald,NO,62.5833,6.1333,42.94,81,100,24.16,overcast clouds,2022-02-08 01:43:09
597,Beyneu,KZ,45.3167,55.2,27.84,94,100,7.67,overcast clouds,2022-02-08 01:43:10
598,Sinnamary,GF,5.3833,-52.95,76.69,88,100,9.24,overcast clouds,2022-02-08 01:43:11
599,Aasiaat,GL,68.7098,-52.8699,0.34,91,100,11.88,light snow,2022-02-08 01:43:11
600,Peddapuram,IN,17.0833,82.1333,69.89,81,3,3.6,clear sky,2022-02-08 01:43:12
601,Port Lincoln,AU,-34.7333,135.8667,72.46,63,100,8.81,overcast clouds,2022-02-08 01:43:12
602,Chipinge,ZW,-20.1883,32.6236,58.1,94,29,0.4,scattered clouds,2022-02-08 01:43:13
603,Ostrovnoy,RU,68.0531,39.5131,16.83,91,100,18.99,overcast clouds,2022-02-08 01:43:13
604,Cairo,EG,30.0626,31.2497,54.36,57,0,6.91,clear sky,2022-02-08 01:41:46
605,Windhoek,NA,-22.5594,17.0832,68.11,77,76,4.61,broken clouds,2022-02-08 01:41:33
606,Adamas,GR,36.7333,24.4333,56.62,78,2,33.38,clear sky,2022-02-08 01:43:16
607,Byron Bay,AU,-28.65,153.6167,81.05,57,49,11.34,scattered clouds,2022-02-08 01:43:16
608,Vysokogornyy,RU,50.1167,139.15,1.74,87,99,5.55,overcast clouds,2022-02-08 01:43:17
609,North Branch,US,45.5113,-92.9802,17.67,74,8,6.58,clear sky,2022-02-08 01:43:17
610,Kamakwie,SL,9.5,-12.2333,71.46,84,80,3.6,broken clouds,2022-02-08 01:43:19
611,Korem,ET,12.5058,39.5228,50.36,88,96,4.61,overcast clouds,2022-02-08 01:43:20
612,Rosario,AR,-32.9468,-60.6393,66.11,68,0,6.91,clear sky,2022-02-08 01:42:22
613,Harper,LR,4.375,-7.7169,77.74,86,98,4.68,light rain,2022-02-08 01:43:21
614,Haverfordwest,GB,51.8017,-4.9691,52.05,86,99,10.0,overcast clouds,2022-02-08 01:43:21
615,Bulgan,MN,48.8125,103.5347,6.89,76,100,3.96,overcast clouds,2022-02-08 01:43:22
616,Sumbe,AO,-11.2061,13.8437,75.2,82,100,5.66,overcast clouds,2022-02-08 01:43:22
617,Sivaki,RU,52.6333,126.75,2.05,84,17,2.15,few clouds,2022-02-08 01:43:23
618,Kachiry,KZ,53.0675,76.1036,8.38,96,80,7.16,broken clouds,2022-02-08 01:43:23
619,Havelock,US,34.8791,-76.9013,44.92,94,100,5.99,overcast clouds,2022-02-08 01:43:24
620,Keuruu,FI,62.2667,24.7,28.54,99,87,2.55,overcast clouds,2022-02-08 01:43:24
621,Beloha,MG,-25.1667,45.05,79.54,70,100,24.63,overcast clouds,2022-02-08 01:43:25
622,Araouane,ML,18.9048,-3.5265,64.09,12,29,9.01,scattered clouds,2022-02-08 01:43:25
623,Chimbote,PE,-9.0853,-78.5783,70.92,77,100,7.81,overcast clouds,2022-02-08 01:39:20
624,Balkanabat,TM,39.5108,54.3671,39.78,65,1,5.12,clear sky,2022-02-08 01:43:26
625,Bowen,AU,-20.0167,148.2333,82.62,62,94,12.28,overcast clouds,2022-02-08 01:43:26
626,Tianmen,CN,30.6516,113.1603,35.49,82,74,8.72,broken clouds,2022-02-08 01:43:27
627,Leh,IN,34.1667,77.5833,-5.3,92,96,3.02,overcast clouds,2022-02-08 01:39:06
628,Amga,RU,60.8953,131.9608,-16.92,94,99,0.25,overcast clouds,2022-02-08 01:43:29
629,Celestun,MX,20.8667,-90.4,72.52,85,28,13.22,scattered clouds,2022-02-08 01:43:29
630,Maumere,ID,-8.6199,122.2111,84.34,72,89,3.11,overcast clouds,2022-02-08 01:43:30
631,Mercedes,AR,-34.6515,-59.4307,67.84,74,0,5.41,clear sky,2022-02-08 01:43:30
632,Luau,AO,-10.7073,22.2247,62.49,98,100,2.95,light rain,2022-02-08 01:43:31
633,Topolobampo,MX,25.6,-109.05,68.05,67,0,13.42,clear sky,2022-02-08 01:43:31
634,Gobabis,NA,-22.45,18.9667,70.81,55,95,6.08,overcast clouds,2022-02-08 01:43:32
635,Santa Cruz Del Sur,CU,20.7147,-77.9956,74.28,71,11,10.85,moderate rain,2022-02-08 01:43:32
636,Contai,IN,21.7786,87.7536,66.07,73,5,1.99,clear sky,2022-02-08 01:43:33
637,Kamariotissa,GR,40.4833,25.4667,55.45,89,100,24.99,overcast clouds,2022-02-08 01:43:33
638,Kupang,ID,-10.1667,123.5833,84.31,73,68,3.22,broken clouds,2022-02-08 01:43:35
639,Ouesso,CG,1.6136,16.0517,65.89,40,8,1.36,clear sky,2022-02-08 01:43:35
640,Dumas,US,35.8656,-101.9732,45.82,51,0,9.22,clear sky,2022-02-08 01:43:36
641,Takab,IR,36.4009,47.1133,13.93,89,68,3.8,broken clouds,2022-02-08 01:43:37
642,Butler,US,39.4501,-84.5666,25.72,79,0,9.22,clear sky,2022-02-08 01:43:37
643,Owando,CG,-0.4819,15.8999,70.95,36,19,0.69,few clouds,2022-02-08 01:43:38
644,Rotterdam,NL,51.9225,4.4792,48.9,84,100,17.27,overcast clouds,2022-02-08 01:43:38
645,Matadi,CD,-5.8167,13.45,73.99,97,72,1.77,broken clouds,2022-02-08 01:43:39
646,Shobara,JP,34.85,133.0167,43.9,49,55,2.73,broken clouds,2022-02-08 01:43:39
647,Nichinan,JP,31.6,131.3667,42.48,88,99,8.88,overcast clouds,2022-02-08 01:43:40
648,Cockburn Town,TC,21.4612,-71.1419,76.96,69,40,16.11,scattered clouds,2022-02-08 01:43:40
649,Agirish,RU,61.9247,63.0231,-11.0,100,100,3.44,overcast clouds,2022-02-08 01:43:41
650,Suntar,RU,62.1444,117.6319,-9.81,95,100,7.31,overcast clouds,2022-02-08 01:43:42
651,Hecun,CN,36.5333,114.1111,38.95,42,44,3.06,scattered clouds,2022-02-08 01:43:43
652,San Diego De La Union,MX,21.4667,-100.8667,52.09,78,91,8.12,overcast clouds,2022-02-08 01:43:43
653,Esil,KZ,51.9556,66.4042,9.21,97,55,10.89,broken clouds,2022-02-08 01:43:44
654,Charyshskoye,RU,51.3978,83.5598,8.17,82,98,4.7,overcast clouds,2022-02-08 01:43:44
655,Ulagan,RU,50.6321,87.9563,-5.6,84,100,1.28,overcast clouds,2022-02-08 01:43:45
656,Alencon,FR,48.4333,0.0833,45.88,88,100,4.68,overcast clouds,2022-02-08 01:43:45
657,Rexburg,US,43.826,-111.7897,22.26,68,0,0.0,clear sky,2022-02-08 01:40:17
658,Cyangugu,RW,-2.4846,28.9075,59.86,96,100,0.83,light rain,2022-02-08 01:43:46
659,Ahipara,NZ,-35.1667,173.1667,76.37,92,63,6.82,broken clouds,2022-02-08 01:43:46
660,Ahuimanu,US,21.4447,-157.8378,78.51,67,40,17.27,scattered clouds,2022-02-08 01:43:47
661,Bardiyah,LY,31.7561,25.0865,55.78,50,78,16.91,broken clouds,2022-02-08 01:43:48
662,Livingstone,ZM,-17.8419,25.8543,62.44,96,5,4.0,clear sky,2022-02-08 01:43:49
663,Garmsar,IR,35.2182,52.3409,38.93,51,0,2.59,clear sky,2022-02-08 01:43:50
664,Vila Franca Do Campo,PT,37.7167,-25.4333,60.19,73,100,7.72,overcast clouds,2022-02-08 01:43:51
665,Blacksburg,US,37.2296,-80.4139,35.87,89,0,0.0,clear sky,2022-02-08 01:40:09
666,Bucak,TR,37.4592,30.595,46.92,99,100,3.42,overcast clouds,2022-02-08 01:43:52
667,Sibu,MY,2.3,111.8167,79.11,88,40,3.44,scattered clouds,2022-02-08 01:43:52
668,Xam Nua,LA,20.4197,104.0439,66.15,70,20,2.42,few clouds,2022-02-08 01:43:53
669,Centralia,US,46.7162,-122.9543,48.85,83,75,0.0,broken clouds,2022-02-08 01:43:54
670,Nisia Floresta,BR,-6.0911,-35.2086,81.41,75,9,7.16,clear sky,2022-02-08 01:43:55
671,Sabha,LY,27.0377,14.4283,54.82,19,43,7.49,scattered clouds,2022-02-08 01:43:56
672,Kitimat,CA,54.0524,-128.6534,41.92,54,100,5.84,overcast clouds,2022-02-08 01:43:56
673,Te Anau,NZ,-45.4167,167.7167,70.02,42,0,3.38,clear sky,2022-02-08 01:43:57
674,Ewa Beach,US,21.3156,-158.0072,80.55,55,100,17.27,overcast clouds,2022-02-08 01:43:57
675,Remanso,BR,-9.6179,-42.0831,78.37,61,88,2.3,overcast clouds,2022-02-08 01:43:58
676,Hargeysa,SO,9.56,44.065,57.38,98,43,10.67,scattered clouds,2022-02-08 01:43:58
677,Oshikango,NA,-17.4,15.8833,69.69,84,100,3.85,light rain,2022-02-08 01:43:59
678,Alanya,TR,36.5438,31.9998,53.73,88,100,15.57,overcast clouds,2022-02-08 01:44:00
679,Abha,SA,18.2164,42.5053,48.02,76,0,0.0,clear sky,2022-02-08 01:41:52
680,Miles City,US,46.4083,-105.8406,50.5,39,0,13.8,clear sky,2022-02-08 01:44:00
681,Saint Anthony,US,45.0205,-93.218,17.53,71,0,8.05,clear sky,2022-02-08 01:44:01
682,Nicoya,CR,10.1483,-85.452,78.35,68,67,3.24,broken clouds,2022-02-08 01:42:25
683,Dali,CN,25.7,100.1833,44.94,56,0,4.94,clear sky,2022-02-08 01:44:02
684,Sioux Lookout,CA,50.1001,-91.917,12.58,79,100,10.36,overcast clouds,2022-02-08 01:44:02
685,Abu Kamal,SY,34.4506,40.9171,54.05,51,90,9.22,overcast clouds,2022-02-08 01:44:02
686,Paraiso,CR,9.8383,-83.8656,67.06,99,100,3.04,overcast clouds,2022-02-08 01:44:03
687,Karratha,AU,-20.7377,116.8463,87.91,62,71,7.9,broken clouds,2022-02-08 01:44:03
688,Sechura,PE,-5.5569,-80.8222,72.61,72,100,13.58,overcast clouds,2022-02-08 01:44:04
689,Port Hedland,AU,-20.3167,118.5667,75.25,100,40,16.11,light intensity drizzle,2022-02-08 01:44:05
690,Manta,EC,-0.95,-80.7333,76.78,83,75,2.3,broken clouds,2022-02-08 01:44:05
691,Rosoman,MK,41.5161,21.9497,40.28,70,100,17.78,overcast clouds,2022-02-08 01:44:06
692,Ossora,RU,59.2353,163.0719,11.25,90,99,8.05,overcast clouds,2022-02-08 01:44:06
693,Burns Lake,CA,54.2331,-125.7533,38.62,85,100,5.21,overcast clouds,2022-02-08 01:44:07
694,Moindou,NC,-21.6924,165.677,82.35,83,88,18.79,overcast clouds,2022-02-08 01:44:07
695,Raton,US,36.9034,-104.4391,34.41,44,0,6.91,clear sky,2022-02-08 01:44:07
